manudur,atvinnugrein,fjoldi,heildarfjoldi,hlutur
2014-03,Gistiþjónusta,249,7583,0.032837
2014-03,Veitingaþjónusta,430,7583,0.056706
2014-03,Ferðaþjónusta ýmis,243,7583,0.032045
2014-03,Upplýsingar og fjarskipti,244,7583,0.032177
2014-03,Fjármála- og vátryggingastarfsemi,232,7583,0.030595
2014-03,Fasteignaviðskipti,69,7583,0.009099
2014-03,"Sérfræðileg, vísindaleg og tæknileg starfsemi",233,7583,0.030727
2014-03,Ýmis þjónustustarfsemi,474,7583,0.062508
2014-03,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",758,7583,0.099960
2014-03,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",387,7583,0.051035
2014-03,Annað,708,7583,0.093367
2014-04,Landbúnaður og skógrækt,94,7205,0.013046
2014-04,"Fiskveiðar, -eldi og -vinnsla",673,7205,0.093407
2014-04,Iðnaður,672,7205,0.093269
2014-04,Sorp og veitur,57,7205,0.007911
2014-04,Byggingastarfsemi og mannvirkjagerð,397,7205,0.055101
2014-04,Verslun og vöruflutningar,1407,7205,0.195281
2014-04,Farþegaflutningar með flugi,39,7205,0.005413
2014-04,Gistiþjónusta,243,7205,0.033727
2014-04,Veitingaþjónusta,414,7205,0.057460
2014-04,Ferðaþjónusta ýmis,216,7205,0.029979
2014-04,Upplýsingar og fjarskipti,244,7205,0.033865
2014-04,Fjármála- og vátryggingastarfsemi,233,7205,0.032339
2014-04,Fasteignaviðskipti,72,7205,0.009993
2014-04,"Sérfræðileg, vísindaleg og tæknileg starfsemi",240,7205,0.033310
2014-04,Ýmis þjónustustarfsemi,430,7205,0.059681
2014-04,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",762,7205,0.105760
2014-04,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",373,7205,0.051770
2014-04,Annað,639,7205,0.088688
2014-05,Landbúnaður og skógrækt,79,6591,0.011986
2014-05,"Fiskveiðar, -eldi og -vinnsla",643,6591,0.097557
2014-05,Iðnaður,594,6591,0.090123
2014-05,Sorp og veitur,55,6591,0.008345
2014-05,Byggingastarfsemi og mannvirkjagerð,315,6591,0.047792
2014-05,Verslun og vöruflutningar,1294,6591,0.196328
2014-05,Farþegaflutningar með flugi,26,6591,0.003945
2014-05,Gistiþjónusta,215,6591,0.032620
2014-05,Veitingaþjónusta,398,6591,0.060385
2014-05,Ferðaþjónusta ýmis,156,6591,0.023669
2014-05,Upplýsingar og fjarskipti,244,6591,0.037020
2014-05,Fjármála- og vátryggingastarfsemi,217,6591,0.032924
2014-05,Fasteignaviðskipti,66,6591,0.010014
2014-05,"Sérfræðileg, vísindaleg og tæknileg starfsemi",230,6591,0.034896
2014-05,Ýmis þjónustustarfsemi,393,6591,0.059627
2014-05,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",759,6591,0.115157
2014-05,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",340,6591,0.051585
2014-05,Annað,567,6591,0.086026
2014-06,Landbúnaður og skógrækt,73,6053,0.012060
2014-06,"Fiskveiðar, -eldi og -vinnsla",548,6053,0.090534
2014-06,Iðnaður,553,6053,0.091360
2014-06,Sorp og veitur,49,6053,0.008095
2014-06,Byggingastarfsemi og mannvirkjagerð,260,6053,0.042954
2014-06,Verslun og vöruflutningar,1212,6053,0.200231
2014-06,Farþegaflutningar með flugi,26,6053,0.004295
2014-06,Gistiþjónusta,176,6053,0.029076
2014-06,Veitingaþjónusta,364,6053,0.060135
2014-06,Ferðaþjónusta ýmis,115,6053,0.018999
2014-06,Upplýsingar og fjarskipti,244,6053,0.040311
2014-06,Fjármála- og vátryggingastarfsemi,202,6053,0.033372
2014-06,Fasteignaviðskipti,64,6053,0.010573
2014-06,"Sérfræðileg, vísindaleg og tæknileg starfsemi",193,6053,0.031885
2014-06,Ýmis þjónustustarfsemi,362,6053,0.059805
2014-06,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",719,6053,0.118784
2014-06,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",317,6053,0.052371
2014-06,Annað,576,6053,0.095159
2014-07,Landbúnaður og skógrækt,64,5975,0.010711
2014-07,"Fiskveiðar, -eldi og -vinnsla",520,5975,0.087029
2014-07,Iðnaður,549,5975,0.091883
2014-07,Sorp og veitur,43,5975,0.007197
2014-07,Byggingastarfsemi og mannvirkjagerð,247,5975,0.041339
2014-07,Verslun og vöruflutningar,1190,5975,0.199163
2014-07,Farþegaflutningar með flugi,28,5975,0.004686
2014-07,Gistiþjónusta,163,5975,0.027280
2014-07,Veitingaþjónusta,356,5975,0.059582
2014-07,Ferðaþjónusta ýmis,115,5975,0.019247
2014-07,Upplýsingar og fjarskipti,246,5975,0.041172
2014-07,Fjármála- og vátryggingastarfsemi,199,5975,0.033305
2014-07,Fasteignaviðskipti,59,5975,0.009874
2014-07,"Sérfræðileg, vísindaleg og tæknileg starfsemi",200,5975,0.033473
2014-07,Ýmis þjónustustarfsemi,355,5975,0.059414
2014-07,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",747,5975,0.125021
2014-07,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",333,5975,0.055732
2014-07,Annað,561,5975,0.093891
2014-08,Landbúnaður og skógrækt,68,5635,0.012067
2014-08,"Fiskveiðar, -eldi og -vinnsla",489,5635,0.086779
2014-08,Iðnaður,527,5635,0.093523
2014-08,Sorp og veitur,43,5635,0.007631
2014-08,Byggingastarfsemi og mannvirkjagerð,229,5635,0.040639
2014-08,Verslun og vöruflutningar,1138,5635,0.201952
2014-08,Farþegaflutningar með flugi,28,5635,0.004969
2014-08,Gistiþjónusta,171,5635,0.030346
2014-08,Veitingaþjónusta,317,5635,0.056256
2014-08,Ferðaþjónusta ýmis,126,5635,0.022360
2014-08,Upplýsingar og fjarskipti,229,5635,0.040639
2014-08,Fjármála- og vátryggingastarfsemi,196,5635,0.034783
2014-08,Fasteignaviðskipti,61,5635,0.010825
2014-08,"Sérfræðileg, vísindaleg og tæknileg starfsemi",174,5635,0.030878
2014-08,Ýmis þjónustustarfsemi,348,5635,0.061757
2014-08,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",681,5635,0.120852
2014-08,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",301,5635,0.053416
2014-08,Annað,509,5635,0.090328
2014-09,Landbúnaður og skógrækt,65,5481,0.011859
2014-09,"Fiskveiðar, -eldi og -vinnsla",470,5481,0.085751
2014-09,Iðnaður,482,5481,0.087940
2014-09,Sorp og veitur,44,5481,0.008028
2014-09,Byggingastarfsemi og mannvirkjagerð,208,5481,0.037949
2014-09,Verslun og vöruflutningar,1092,5481,0.199234
2014-09,Farþegaflutningar með flugi,26,5481,0.004744
2014-09,Gistiþjónusta,177,5481,0.032293
2014-09,Veitingaþjónusta,300,5481,0.054735
2014-09,Ferðaþjónusta ýmis,150,5481,0.027367
2014-09,Upplýsingar og fjarskipti,236,5481,0.043058
2014-09,Fjármála- og vátryggingastarfsemi,201,5481,0.036672
2014-09,Fasteignaviðskipti,60,5481,0.010947
2014-09,"Sérfræðileg, vísindaleg og tæknileg starfsemi",184,5481,0.033571
2014-09,Ýmis þjónustustarfsemi,330,5481,0.060208
2014-09,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",664,5481,0.121146
2014-09,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",306,5481,0.055829
2014-09,Annað,486,5481,0.088670
2014-10,Landbúnaður og skógrækt,63,5740,0.010976
2014-10,"Fiskveiðar, -eldi og -vinnsla",480,5740,0.083624
2014-10,Iðnaður,526,5740,0.091638
2014-10,Sorp og veitur,49,5740,0.008537
2014-10,Byggingastarfsemi og mannvirkjagerð,236,5740,0.041115
2014-10,Verslun og vöruflutningar,1100,5740,0.191638
2014-10,Farþegaflutningar með flugi,45,5740,0.007840
2014-10,Gistiþjónusta,202,5740,0.035192
2014-10,Veitingaþjónusta,312,5740,0.054355
2014-10,Ferðaþjónusta ýmis,188,5740,0.032753
2014-10,Upplýsingar og fjarskipti,231,5740,0.040244
2014-10,Fjármála- og vátryggingastarfsemi,194,5740,0.033798
2014-10,Fasteignaviðskipti,61,5740,0.010627
2014-10,"Sérfræðileg, vísindaleg og tæknileg starfsemi",193,5740,0.033624
2014-10,Ýmis þjónustustarfsemi,341,5740,0.059408
2014-10,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",685,5740,0.119338
2014-10,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",319,5740,0.055575
2014-10,Annað,515,5740,0.089721
2014-11,Landbúnaður og skógrækt,72,5838,0.012333
2014-11,"Fiskveiðar, -eldi og -vinnsla",512,5838,0.087701
2014-11,Iðnaður,553,5838,0.094724
2014-11,Sorp og veitur,50,5838,0.008565
2014-11,Byggingastarfsemi og mannvirkjagerð,256,5838,0.043851
2014-11,Verslun og vöruflutningar,1116,5838,0.191161
2014-11,Farþegaflutningar með flugi,53,5838,0.009078
2014-11,Gistiþjónusta,216,5838,0.036999
2014-11,Veitingaþjónusta,319,5838,0.054642
2014-11,Ferðaþjónusta ýmis,195,5838,0.033402
2014-11,Upplýsingar og fjarskipti,221,5838,0.037855
2014-11,Fjármála- og vátryggingastarfsemi,196,5838,0.033573
2014-11,Fasteignaviðskipti,60,5838,0.010277
2014-11,"Sérfræðileg, vísindaleg og tæknileg starfsemi",190,5838,0.032545
2014-11,Ýmis þjónustustarfsemi,337,5838,0.057725
2014-11,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",663,5838,0.113566
2014-11,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",306,5838,0.052415
2014-11,Annað,523,5838,0.089585
2014-12,Landbúnaður og skógrækt,81,6057,0.013373
2014-12,"Fiskveiðar, -eldi og -vinnsla",553,6057,0.091299
2014-12,Iðnaður,564,6057,0.093115
2014-12,Sorp og veitur,51,6057,0.008420
2014-12,Byggingastarfsemi og mannvirkjagerð,314,6057,0.051841
2014-12,Verslun og vöruflutningar,1151,6057,0.190028
2014-12,Farþegaflutningar með flugi,56,6057,0.009246
2014-12,Gistiþjónusta,225,6057,0.037147
2014-12,Veitingaþjónusta,316,6057,0.052171
2014-12,Ferðaþjónusta ýmis,218,6057,0.035991
2014-12,Upplýsingar og fjarskipti,225,6057,0.037147
2014-12,Fjármála- og vátryggingastarfsemi,192,6057,0.031699
2014-12,Fasteignaviðskipti,64,6057,0.010566
2014-12,"Sérfræðileg, vísindaleg og tæknileg starfsemi",201,6057,0.033185
2014-12,Ýmis þjónustustarfsemi,359,6057,0.059270
2014-12,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",656,6057,0.108304
2014-12,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",310,6057,0.051180
2014-12,Annað,521,6057,0.086016
2015-01,Landbúnaður og skógrækt,88,6306,0.013955
2015-01,"Fiskveiðar, -eldi og -vinnsla",574,6306,0.091024
2015-01,Iðnaður,603,6306,0.095623
2015-01,Sorp og veitur,61,6306,0.009673
2015-01,Byggingastarfsemi og mannvirkjagerð,345,6306,0.054710
2015-01,Verslun og vöruflutningar,1246,6306,0.197590
2015-01,Farþegaflutningar með flugi,57,6306,0.009039
2015-01,Gistiþjónusta,224,6306,0.035522
2015-01,Veitingaþjónusta,318,6306,0.050428
2015-01,Ferðaþjónusta ýmis,231,6306,0.036632
2015-01,Upplýsingar og fjarskipti,228,6306,0.036156
2015-01,Fjármála- og vátryggingastarfsemi,190,6306,0.030130
2015-01,Fasteignaviðskipti,59,6306,0.009356
2015-01,"Sérfræðileg, vísindaleg og tæknileg starfsemi",186,6306,0.029496
2015-01,Ýmis þjónustustarfsemi,366,6306,0.058040
2015-01,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",615,6306,0.097526
2015-01,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",311,6306,0.049318
2015-01,Annað,604,6306,0.095782
2015-02,Landbúnaður og skógrækt,87,6274,0.013867
2015-02,"Fiskveiðar, -eldi og -vinnsla",525,6274,0.083679
2015-02,Iðnaður,594,6274,0.094676
2015-02,Sorp og veitur,62,6274,0.009882
2015-02,Byggingastarfsemi og mannvirkjagerð,338,6274,0.053873
2015-02,Verslun og vöruflutningar,1261,6274,0.200988
2015-02,Farþegaflutningar með flugi,52,6274,0.008288
2015-02,Gistiþjónusta,220,6274,0.035065
2015-02,Veitingaþjónusta,348,6274,0.055467
2015-02,Ferðaþjónusta ýmis,225,6274,0.035862
2015-02,Upplýsingar og fjarskipti,215,6274,0.034268
2015-02,Fjármála- og vátryggingastarfsemi,194,6274,0.030921
2015-02,Fasteignaviðskipti,68,6274,0.010838
2015-02,"Sérfræðileg, vísindaleg og tæknileg starfsemi",182,6274,0.029009
2015-02,Ýmis þjónustustarfsemi,380,6274,0.060567
2015-02,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",631,6274,0.100574
2015-02,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",311,6274,0.049570
2015-02,Annað,581,6274,0.092604
2015-03,Landbúnaður og skógrækt,78,6251,0.012478
2015-03,"Fiskveiðar, -eldi og -vinnsla",523,6251,0.083667
2015-03,Iðnaður,600,6251,0.095985
2015-03,Sorp og veitur,64,6251,0.010238
2015-03,Byggingastarfsemi og mannvirkjagerð,334,6251,0.053431
2015-03,Verslun og vöruflutningar,1243,6251,0.198848
2015-03,Farþegaflutningar með flugi,38,6251,0.006079
2015-03,Gistiþjónusta,216,6251,0.034554
2015-03,Veitingaþjónusta,364,6251,0.058231
2015-03,Ferðaþjónusta ýmis,208,6251,0.033275
2015-03,Upplýsingar og fjarskipti,218,6251,0.034874
2015-03,Fjármála- og vátryggingastarfsemi,193,6251,0.030875
2015-03,Fasteignaviðskipti,66,6251,0.010558
2015-03,"Sérfræðileg, vísindaleg og tæknileg starfsemi",190,6251,0.030395
2015-03,Ýmis þjónustustarfsemi,358,6251,0.057271
2015-03,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",652,6251,0.104303
2015-03,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",313,6251,0.050072
2015-03,Annað,593,6251,0.094865
2015-04,Landbúnaður og skógrækt,78,6021,0.012955
2015-04,"Fiskveiðar, -eldi og -vinnsla",514,6021,0.085368
2015-04,Iðnaður,592,6021,0.098323
2015-04,Sorp og veitur,57,6021,0.009467
2015-04,Byggingastarfsemi og mannvirkjagerð,314,6021,0.052151
2015-04,Verslun og vöruflutningar,1183,6021,0.196479
2015-04,Farþegaflutningar með flugi,38,6021,0.006311
2015-04,Gistiþjónusta,209,6021,0.034712
2015-04,Veitingaþjónusta,351,6021,0.058296
2015-04,Ferðaþjónusta ýmis,187,6021,0.031058
2015-04,Upplýsingar og fjarskipti,223,6021,0.037037
2015-04,Fjármála- og vátryggingastarfsemi,183,6021,0.030394
2015-04,Fasteignaviðskipti,62,6021,0.010297
2015-04,"Sérfræðileg, vísindaleg og tæknileg starfsemi",184,6021,0.030560
2015-04,Ýmis þjónustustarfsemi,340,6021,0.056469
2015-04,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",640,6021,0.106295
2015-04,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",303,6021,0.050324
2015-04,Annað,563,6021,0.093506
2015-05,Landbúnaður og skógrækt,68,5438,0.012505
2015-05,"Fiskveiðar, -eldi og -vinnsla",465,5438,0.085509
2015-05,Iðnaður,503,5438,0.092497
2015-05,Sorp og veitur,51,5438,0.009378
2015-05,Byggingastarfsemi og mannvirkjagerð,265,5438,0.048731
2015-05,Verslun og vöruflutningar,1055,5438,0.194005
2015-05,Farþegaflutningar með flugi,22,5438,0.004046
2015-05,Gistiþjónusta,183,5438,0.033652
2015-05,Veitingaþjónusta,318,5438,0.058477
2015-05,Ferðaþjónusta ýmis,145,5438,0.026664
2015-05,Upplýsingar og fjarskipti,226,5438,0.041559
2015-05,Fjármála- og vátryggingastarfsemi,169,5438,0.031078
2015-05,Fasteignaviðskipti,57,5438,0.010482
2015-05,"Sérfræðileg, vísindaleg og tæknileg starfsemi",173,5438,0.031813
2015-05,Ýmis þjónustustarfsemi,313,5438,0.057558
2015-05,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",614,5438,0.112909
2015-05,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",281,5438,0.051673
2015-05,Annað,530,5438,0.097462
2015-06,Landbúnaður og skógrækt,51,5103,0.009994
2015-06,"Fiskveiðar, -eldi og -vinnsla",446,5103,0.087400
2015-06,Iðnaður,455,5103,0.089163
2015-06,Sorp og veitur,45,5103,0.008818
2015-06,Byggingastarfsemi og mannvirkjagerð,220,5103,0.043112
2015-06,Verslun og vöruflutningar,985,5103,0.193024
2015-06,Farþegaflutningar með flugi,18,5103,0.003527
2015-06,Gistiþjónusta,158,5103,0.030962
2015-06,Veitingaþjónusta,299,5103,0.058593
2015-06,Ferðaþjónusta ýmis,130,5103,0.025475
2015-06,Upplýsingar og fjarskipti,229,5103,0.044876
2015-06,Fjármála- og vátryggingastarfsemi,171,5103,0.033510
2015-06,Fasteignaviðskipti,51,5103,0.009994
2015-06,"Sérfræðileg, vísindaleg og tæknileg starfsemi",173,5103,0.033902
2015-06,Ýmis þjónustustarfsemi,304,5103,0.059573
2015-06,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",641,5103,0.125612
2015-06,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",263,5103,0.051538
2015-06,Annað,464,5103,0.090927
2015-07,Landbúnaður og skógrækt,56,5013,0.011171
2015-07,"Fiskveiðar, -eldi og -vinnsla",402,5013,0.080192
2015-07,Iðnaður,441,5013,0.087971
2015-07,Sorp og veitur,38,5013,0.007580
2015-07,Byggingastarfsemi og mannvirkjagerð,218,5013,0.043487
2015-07,Verslun og vöruflutningar,960,5013,0.191502
2015-07,Farþegaflutningar með flugi,23,5013,0.004588
2015-07,Gistiþjónusta,159,5013,0.031718
2015-07,Veitingaþjónusta,295,5013,0.058847
2015-07,Ferðaþjónusta ýmis,125,5013,0.024935
2015-07,Upplýsingar og fjarskipti,232,5013,0.046280
2015-07,Fjármála- og vátryggingastarfsemi,167,5013,0.033313
2015-07,Fasteignaviðskipti,47,5013,0.009376
2015-07,"Sérfræðileg, vísindaleg og tæknileg starfsemi",176,5013,0.035109
2015-07,Ýmis þjónustustarfsemi,295,5013,0.058847
2015-07,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",663,5013,0.132256
2015-07,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",267,5013,0.053262
2015-07,Annað,449,5013,0.089567
2015-08,Landbúnaður og skógrækt,55,4731,0.011625
2015-08,"Fiskveiðar, -eldi og -vinnsla",383,4731,0.080955
2015-08,Iðnaður,403,4731,0.085183
2015-08,Sorp og veitur,37,4731,0.007821
2015-08,Byggingastarfsemi og mannvirkjagerð,209,4731,0.044177
2015-08,Verslun og vöruflutningar,912,4731,0.192771
2015-08,Farþegaflutningar með flugi,19,4731,0.004016
2015-08,Gistiþjónusta,148,4731,0.031283
2015-08,Veitingaþjónusta,278,4731,0.058761
2015-08,Ferðaþjónusta ýmis,115,4731,0.024308
2015-08,Upplýsingar og fjarskipti,205,4731,0.043331
2015-08,Fjármála- og vátryggingastarfsemi,170,4731,0.035933
2015-08,Fasteignaviðskipti,50,4731,0.010569
2015-08,"Sérfræðileg, vísindaleg og tæknileg starfsemi",166,4731,0.035088
2015-08,Ýmis þjónustustarfsemi,285,4731,0.060241
2015-08,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",612,4731,0.129360
2015-08,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",254,4731,0.053688
2015-08,Annað,430,4731,0.090890
2015-09,Landbúnaður og skógrækt,57,4487,0.012703
2015-09,"Fiskveiðar, -eldi og -vinnsla",343,4487,0.076443
2015-09,Iðnaður,396,4487,0.088255
2015-09,Sorp og veitur,35,4487,0.007800
2015-09,Byggingastarfsemi og mannvirkjagerð,203,4487,0.045242
2015-09,Verslun og vöruflutningar,872,4487,0.194339
2015-09,Farþegaflutningar með flugi,19,4487,0.004234
2015-09,Gistiþjónusta,150,4487,0.033430
2015-09,Veitingaþjónusta,249,4487,0.055494
2015-09,Ferðaþjónusta ýmis,138,4487,0.030756
2015-09,Upplýsingar og fjarskipti,195,4487,0.043459
2015-09,Fjármála- og vátryggingastarfsemi,156,4487,0.034767
2015-09,Fasteignaviðskipti,42,4487,0.009360
2015-09,"Sérfræðileg, vísindaleg og tæknileg starfsemi",157,4487,0.034990
2015-09,Ýmis þjónustustarfsemi,262,4487,0.058391
2015-09,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",559,4487,0.124582
2015-09,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",250,4487,0.055717
2015-09,Annað,404,4487,0.090038
2015-10,Landbúnaður og skógrækt,49,4675,0.010481
2015-10,"Fiskveiðar, -eldi og -vinnsla",362,4675,0.077433
2015-10,Iðnaður,420,4675,0.089840
2015-10,Sorp og veitur,37,4675,0.007914
2015-10,Byggingastarfsemi og mannvirkjagerð,219,4675,0.046845
2015-10,Verslun og vöruflutningar,885,4675,0.189305
2015-10,Farþegaflutningar með flugi,38,4675,0.008128
2015-10,Gistiþjónusta,165,4675,0.035294
2015-10,Veitingaþjónusta,275,4675,0.058824
2015-10,Ferðaþjónusta ýmis,156,4675,0.033369
2015-10,Upplýsingar og fjarskipti,204,4675,0.043636
2015-10,Fjármála- og vátryggingastarfsemi,142,4675,0.030374
2015-10,Fasteignaviðskipti,51,4675,0.010909
