manudur,maeling,flokkur,gildi
2011-10,Atvinnuleysi %,Karlar,0.06518300822218982
2011-11,Atvinnuleysi %,Karlar,0.06879493881030634
2011-12,Atvinnuleysi %,Karlar,0.07244707382265117
2012-01,Atvinnuleysi %,Karlar,0.07535233178533977
2012-02,Atvinnuleysi %,Karlar,0.07603400735294118
2012-03,Atvinnuleysi %,Karlar,0.07338716124390439
2012-04,Atvinnuleysi %,Karlar,0.06481928239319239
2012-05,Atvinnuleysi %,Karlar,0.05392089776926235
2012-06,Atvinnuleysi %,Karlar,0.04336427407354921
2012-07,Atvinnuleysi %,Karlar,0.04108192704096867
2012-08,Atvinnuleysi %,Karlar,0.042083395798085364
2012-09,Atvinnuleysi %,Karlar,0.04416137315853494
2012-10,Atvinnuleysi %,Karlar,0.0467915956842703
2012-11,Atvinnuleysi %,Karlar,0.050039750141964795
2012-12,Atvinnuleysi %,Karlar,0.053116684594915926
2013-01,Atvinnuleysi %,Karlar,0.05194535468685097
2013-02,Atvinnuleysi %,Karlar,0.052152184426890215
2013-03,Atvinnuleysi %,Karlar,0.050128328521013794
2013-04,Atvinnuleysi %,Karlar,0.0450012353720716
2013-05,Atvinnuleysi %,Karlar,0.038345545290432194
2013-06,Atvinnuleysi %,Karlar,0.033097759631924725
2013-07,Atvinnuleysi %,Karlar,0.031938915904340795
2013-08,Atvinnuleysi %,Karlar,0.03230950716532681
2013-09,Atvinnuleysi %,Karlar,0.0316421850288432
2013-10,Atvinnuleysi %,Karlar,0.033063805940277
2013-11,Atvinnuleysi %,Karlar,0.035934444228415886
2013-12,Atvinnuleysi %,Karlar,0.03881458169420404
2014-01,Atvinnuleysi %,Karlar,0.04183591986945804
2014-02,Atvinnuleysi %,Karlar,0.04175184505041405
2014-03,Atvinnuleysi %,Karlar,0.04111777371333318
2014-04,Atvinnuleysi %,Karlar,0.03670028103818813
2014-05,Atvinnuleysi %,Karlar,0.030178297885643426
2014-06,Atvinnuleysi %,Karlar,0.02582980800520664
2014-07,Atvinnuleysi %,Karlar,0.0248335395976312
2014-08,Atvinnuleysi %,Karlar,0.02525263269864908
2014-09,Atvinnuleysi %,Karlar,0.025007756060807518
2014-10,Atvinnuleysi %,Karlar,0.027033179671048888
2014-11,Atvinnuleysi %,Karlar,0.029173069261851915
2014-12,Atvinnuleysi %,Karlar,0.03121914683552923
2015-01,Atvinnuleysi %,Karlar,0.03234387002831952
2015-02,Atvinnuleysi %,Karlar,0.03246493444140879
2015-03,Atvinnuleysi %,Karlar,0.032145535531668296
2015-04,Atvinnuleysi %,Karlar,0.02970340663699264
2015-05,Atvinnuleysi %,Karlar,0.02476248020668389
2015-06,Atvinnuleysi %,Karlar,0.02120629886039017
2015-07,Atvinnuleysi %,Karlar,0.020245996468367534
2015-08,Atvinnuleysi %,Karlar,0.020027595434209976
2015-09,Atvinnuleysi %,Karlar,0.019763143999396545
2015-10,Atvinnuleysi %,Karlar,0.02130213357862383
2015-11,Atvinnuleysi %,Karlar,0.022985537190082644
2015-12,Atvinnuleysi %,Karlar,0.024800242062913945
2016-01,Atvinnuleysi %,Karlar,0.02619539387478624
2016-02,Atvinnuleysi %,Karlar,0.025762809441565917
2016-03,Atvinnuleysi %,Karlar,0.02465114231632698
2016-04,Atvinnuleysi %,Karlar,0.021925313180090732
2016-05,Atvinnuleysi %,Karlar,0.018345993980220725
2016-06,Atvinnuleysi %,Karlar,0.01634414617820714
2016-07,Atvinnuleysi %,Karlar,0.015394670688788336
2016-08,Atvinnuleysi %,Karlar,0.01544229594108935
2016-09,Atvinnuleysi %,Karlar,0.015289997437430597
2016-10,Atvinnuleysi %,Karlar,0.016186113161665724
2016-11,Atvinnuleysi %,Karlar,0.018093106146222726
2016-12,Atvinnuleysi %,Karlar,0.020117560298455666
2017-01,Atvinnuleysi %,Karlar,0.027141943734015347
2017-02,Atvinnuleysi %,Karlar,0.02697126326760683
2017-03,Atvinnuleysi %,Karlar,0.021757304464692002
2017-04,Atvinnuleysi %,Karlar,0.019341965958139914
2017-05,Atvinnuleysi %,Karlar,0.016749235592367535
2017-06,Atvinnuleysi %,Karlar,0.015465482561008008
2017-07,Atvinnuleysi %,Karlar,0.015119861870283986
2017-08,Atvinnuleysi %,Karlar,0.015704513831453788
2017-09,Atvinnuleysi %,Karlar,0.01600508350046665
2017-10,Atvinnuleysi %,Karlar,0.01713447630607394
2017-11,Atvinnuleysi %,Karlar,0.019085708499974686
2017-12,Atvinnuleysi %,Karlar,0.020593763262666476
2018-01,Atvinnuleysi %,Karlar,0.02297448198850242
2018-02,Atvinnuleysi %,Karlar,0.023570533266755664
2018-03,Atvinnuleysi %,Karlar,0.023648579863585463
2018-04,Atvinnuleysi %,Karlar,0.022299560446192378
2018-05,Atvinnuleysi %,Karlar,0.020674994904050552
2018-06,Atvinnuleysi %,Karlar,0.01949769291368121
2018-07,Atvinnuleysi %,Karlar,0.019604524555019605
2018-08,Atvinnuleysi %,Karlar,0.021098524660360465
2018-09,Atvinnuleysi %,Karlar,0.021884265515641703
2018-10,Atvinnuleysi %,Karlar,0.02274038315572153
2018-11,Atvinnuleysi %,Karlar,0.02477394399194473
2018-12,Atvinnuleysi %,Karlar,0.026109842782657242
2019-01,Atvinnuleysi %,Karlar,0.02906574394463668
2019-02,Atvinnuleysi %,Karlar,0.03051578740929594
2019-03,Atvinnuleysi %,Karlar,0.032075104582157794
2019-04,Atvinnuleysi %,Karlar,0.03598766027185964
2019-05,Atvinnuleysi %,Karlar,0.0347691150192796
2019-06,Atvinnuleysi %,Karlar,0.03290422715237835
2019-07,Atvinnuleysi %,Karlar,0.03255855855855856
2019-08,Atvinnuleysi %,Karlar,0.03300092336103416
2019-09,Atvinnuleysi %,Karlar,0.03414285714285714
2019-10,Atvinnuleysi %,Karlar,0.03765158806544754
2019-11,Atvinnuleysi %,Karlar,0.04166264827852252
2019-12,Atvinnuleysi %,Karlar,0.04424591738712776
2020-01,Atvinnuleysi %,Karlar,0.04964732208007005
2020-02,Atvinnuleysi %,Karlar,0.05153869281426091
2020-03,Atvinnuleysi %,Karlar,0.05919949706621962
2020-04,Atvinnuleysi %,Karlar,0.1798213298950083
2020-05,Atvinnuleysi %,Karlar,0.13417344853547486
2020-06,Atvinnuleysi %,Karlar,0.09658106751703248
2020-07,Atvinnuleysi %,Karlar,0.08674054945843196
2020-08,Atvinnuleysi %,Karlar,0.09270542047074946
2020-09,Atvinnuleysi %,Karlar,0.09708097307181164
2020-10,Atvinnuleysi %,Karlar,0.1082324478268738
2020-11,Atvinnuleysi %,Karlar,0.11740351211154999
2020-12,Atvinnuleysi %,Karlar,0.1202279580496501
2021-01,Atvinnuleysi %,Karlar,0.13002871391869428
2021-02,Atvinnuleysi %,Karlar,0.12640469114306585
2021-03,Atvinnuleysi %,Karlar,0.12181570603611931
2021-04,Atvinnuleysi %,Karlar,0.1144791687051134
2021-05,Atvinnuleysi %,Karlar,0.09773270831340285
2021-06,Atvinnuleysi %,Karlar,0.07030760160585445
2021-07,Atvinnuleysi %,Karlar,0.05797902211916451
2021-08,Atvinnuleysi %,Karlar,0.052977526582663366
2021-09,Atvinnuleysi %,Karlar,0.04968736143913276
2021-10,Atvinnuleysi %,Karlar,0.04941200646372561
2021-11,Atvinnuleysi %,Karlar,0.0501632167858558
2021-12,Atvinnuleysi %,Karlar,0.0508697325560656
2022-01,Atvinnuleysi %,Karlar,0.054300178446737526
2022-02,Atvinnuleysi %,Karlar,0.05344041340879072
2022-03,Atvinnuleysi %,Karlar,0.050236001674850594
2022-04,Atvinnuleysi %,Karlar,0.04540041679071152
2022-05,Atvinnuleysi %,Karlar,0.03816848958098518
2022-06,Atvinnuleysi %,Karlar,0.03426657736101808
2022-07,Atvinnuleysi %,Karlar,0.033011388208159145
2022-08,Atvinnuleysi %,Karlar,0.03321689600825814
2022-09,Atvinnuleysi %,Karlar,0.03162018117102017
2022-10,Atvinnuleysi %,Karlar,0.031982093062958815
2022-11,Atvinnuleysi %,Karlar,0.03253874223970428
2022-12,Atvinnuleysi %,Karlar,0.034138650503677266
2023-01,Atvinnuleysi %,Karlar,0.03678463638286011
2023-02,Atvinnuleysi %,Karlar,0.0373152133456763
2023-03,Atvinnuleysi %,Karlar,0.03537864662786975
2023-04,Atvinnuleysi %,Karlar,0.0323927599146494
2023-05,Atvinnuleysi %,Karlar,0.029726378145937603
2023-06,Atvinnuleysi %,Karlar,0.028089144449637973
2023-07,Atvinnuleysi %,Karlar,0.02743155427719186
2023-08,Atvinnuleysi %,Karlar,0.028525658529481367
2023-09,Atvinnuleysi %,Karlar,0.029556329243544153
2023-10,Atvinnuleysi %,Karlar,0.03154697939541186
2023-11,Atvinnuleysi %,Karlar,0.034980270416845885
2023-12,Atvinnuleysi %,Karlar,0.03702358332401923
2024-01,Atvinnuleysi %,Karlar,0.03840370260316774
2024-02,Atvinnuleysi %,Karlar,0.03942697426956295
2024-03,Atvinnuleysi %,Karlar,0.03860955817653385
2024-04,Atvinnuleysi %,Karlar,0.03651707617247593
2024-05,Atvinnuleysi %,Karlar,0.03359778000987419
2024-06,Atvinnuleysi %,Karlar,0.03102656608724172
2024-07,Atvinnuleysi %,Karlar,0.03087474352791152
2024-08,Atvinnuleysi %,Karlar,0.031798683160415
2024-09,Atvinnuleysi %,Karlar,0.0327857566969856
2024-10,Atvinnuleysi %,Karlar,0.03400169154143849
2024-11,Atvinnuleysi %,Karlar,0.0367118710524297
2024-12,Atvinnuleysi %,Karlar,0.03914566366073187
2025-01,Atvinnuleysi %,Karlar,0.044221087743202714
2025-02,Atvinnuleysi %,Karlar,0.04547347528288011
2025-03,Atvinnuleysi %,Karlar,0.04430452103101668
2025-04,Atvinnuleysi %,Karlar,0.04195358104093118
2025-05,Atvinnuleysi %,Karlar,0.038392208790739395
2025-06,Atvinnuleysi %,Karlar,0.03575157487186811
2025-07,Atvinnuleysi %,Karlar,0.03501374006774174
2025-08,Atvinnuleysi %,Karlar,0.03486091667506943
2025-09,Atvinnuleysi %,Karlar,0.03576741082632942
2025-10,Atvinnuleysi %,Karlar,0.040690526143174324
2025-11,Atvinnuleysi %,Karlar,0.044587770003042294
2025-12,Atvinnuleysi %,Karlar,0.04757888333788154
2026-01,Atvinnuleysi %,Karlar,0.052772330475959355
2026-02,Atvinnuleysi %,Karlar,0.05256488604500683
2026-03,Atvinnuleysi %,Karlar,0.05151395925056416
2000-02,Atvinnuleysi %,Konur,0.024605065748830642
2000-03,Atvinnuleysi %,Konur,0.023916688730032654
2000-04,Atvinnuleysi %,Konur,0.022079291802825182
2000-05,Atvinnuleysi %,Konur,0.02018219336655091
2000-06,Atvinnuleysi %,Konur,0.019322884421128093
2000-07,Atvinnuleysi %,Konur,0.017957813390764552
2000-08,Atvinnuleysi %,Konur,0.016879012023852193
2000-09,Atvinnuleysi %,Konur,0.013621941292755452
2000-10,Atvinnuleysi %,Konur,0.013877357371604792
2000-11,Atvinnuleysi %,Konur,0.015336203468368
2000-12,Atvinnuleysi %,Konur,0.018967097186921866
2001-01,Atvinnuleysi %,Konur,0.021407309982001937
2001-02,Atvinnuleysi %,Konur,0.020957358438322027
2001-03,Atvinnuleysi %,Konur,0.020057455350962206
2001-04,Atvinnuleysi %,Konur,0.022156673278068792
2001-05,Atvinnuleysi %,Konur,0.022666337692244427
2001-06,Atvinnuleysi %,Konur,0.018785642401878563
2001-07,Atvinnuleysi %,Konur,0.017529422724590876
2001-08,Atvinnuleysi %,Konur,0.016661075701666108
2001-09,Atvinnuleysi %,Konur,0.01511474502011499
2001-10,Atvinnuleysi %,Konur,0.01706150114629365
2001-11,Atvinnuleysi %,Konur,0.019935920256318976
2001-12,Atvinnuleysi %,Konur,0.023428096763803422
2002-01,Atvinnuleysi %,Konur,0.027942319316121234
2002-02,Atvinnuleysi %,Konur,0.029529649549518686
2002-03,Atvinnuleysi %,Konur,0.030436184110072442
2002-04,Atvinnuleysi %,Konur,0.030958289022805154
2002-05,Atvinnuleysi %,Konur,0.029900980439978537
2002-06,Atvinnuleysi %,Konur,0.02841864481238544
2002-07,Atvinnuleysi %,Konur,0.030169637105432683
2002-08,Atvinnuleysi %,Konur,0.029161395123627445
2002-09,Atvinnuleysi %,Konur,0.02667918602580499
2002-10,Atvinnuleysi %,Konur,0.029405973088283556
2002-11,Atvinnuleysi %,Konur,0.031704898102824966
2002-12,Atvinnuleysi %,Konur,0.032875383363585156
2003-01,Atvinnuleysi %,Konur,0.04026971984049563
2003-02,Atvinnuleysi %,Konur,0.04341922123773636
2003-03,Atvinnuleysi %,Konur,0.04284080973838187
2003-04,Atvinnuleysi %,Konur,0.0422876833776618
2003-05,Atvinnuleysi %,Konur,0.0422796190967243
2003-06,Atvinnuleysi %,Konur,0.04003722997012595
2003-07,Atvinnuleysi %,Konur,0.039577475492058665
2003-08,Atvinnuleysi %,Konur,0.038076958796396616
2003-09,Atvinnuleysi %,Konur,0.03336862707350723
2003-10,Atvinnuleysi %,Konur,0.034117149640615345
2003-11,Atvinnuleysi %,Konur,0.0351928472915775
2003-12,Atvinnuleysi %,Konur,0.03549442540588317
2004-01,Atvinnuleysi %,Konur,0.041149608705247254
2004-02,Atvinnuleysi %,Konur,0.04126818426724138
2004-03,Atvinnuleysi %,Konur,0.040942596978086124
2004-04,Atvinnuleysi %,Konur,0.04073539416264291
2004-05,Atvinnuleysi %,Konur,0.041474212469433745
2004-06,Atvinnuleysi %,Konur,0.03990708201798797
2004-07,Atvinnuleysi %,Konur,0.04059941806998236
2004-08,Atvinnuleysi %,Konur,0.03932014984953633
2004-09,Atvinnuleysi %,Konur,0.033831954169318904
2004-10,Atvinnuleysi %,Konur,0.03374574548739374
2004-11,Atvinnuleysi %,Konur,0.03281652934146802
2004-12,Atvinnuleysi %,Konur,0.033176959163270014
2005-01,Atvinnuleysi %,Konur,0.03664057952266994
2005-02,Atvinnuleysi %,Konur,0.03554103874264278
2005-03,Atvinnuleysi %,Konur,0.03298622340081495
2005-04,Atvinnuleysi %,Konur,0.030139091677553215
2005-05,Atvinnuleysi %,Konur,0.02987781449319911
2005-06,Atvinnuleysi %,Konur,0.030953661722892493
2005-07,Atvinnuleysi %,Konur,0.030232698336146613
2005-08,Atvinnuleysi %,Konur,0.02699240414757656
2005-09,Atvinnuleysi %,Konur,0.019969254883047988
2005-10,Atvinnuleysi %,Konur,0.019310773051847252
2005-11,Atvinnuleysi %,Konur,0.01945048121701335
2005-12,Atvinnuleysi %,Konur,0.019776466935734243
2006-01,Atvinnuleysi %,Konur,0.021435732586451088
2006-02,Atvinnuleysi %,Konur,0.020640048377599897
2006-03,Atvinnuleysi %,Konur,0.01939878101179204
2006-04,Atvinnuleysi %,Konur,0.017938983255940587
2006-05,Atvinnuleysi %,Konur,0.018468379895028208
2006-06,Atvinnuleysi %,Konur,0.018846520351519368
2006-07,Atvinnuleysi %,Konur,0.019771581133194896
2006-08,Atvinnuleysi %,Konur,0.017442895283298725
2006-09,Atvinnuleysi %,Konur,0.01388312073568674
2006-10,Atvinnuleysi %,Konur,0.013606572231115407
2006-11,Atvinnuleysi %,Konur,0.014301247394968136
2006-12,Atvinnuleysi %,Konur,0.014995922558820865
2007-01,Atvinnuleysi %,Konur,0.016580278523699494
2007-02,Atvinnuleysi %,Konur,0.016861300193592707
2007-03,Atvinnuleysi %,Konur,0.016049459813901205
2007-04,Atvinnuleysi %,Konur,0.01489879503769217
2007-05,Atvinnuleysi %,Konur,0.014794918976672405
2007-06,Atvinnuleysi %,Konur,0.014094185417489071
2007-07,Atvinnuleysi %,Konur,0.013418777686981204
2007-08,Atvinnuleysi %,Konur,0.012329218814961363
2007-09,Atvinnuleysi %,Konur,0.010924261322093674
2007-10,Atvinnuleysi %,Konur,0.011089617696135616
2007-11,Atvinnuleysi %,Konur,0.01100101888631296
2007-12,Atvinnuleysi %,Konur,0.010941953013097857
2008-01,Atvinnuleysi %,Konur,0.012488429614118148
2008-02,Atvinnuleysi %,Konur,0.013186446336170924
2008-03,Atvinnuleysi %,Konur,0.01308022640020637
2008-04,Atvinnuleysi %,Konur,0.012562379207892231
2008-05,Atvinnuleysi %,Konur,0.013283526119941155
2008-06,Atvinnuleysi %,Konur,0.01463928231459313
2008-07,Atvinnuleysi %,Konur,0.015048227873164937
2008-08,Atvinnuleysi %,Konur,0.015684666082086386
2008-09,Atvinnuleysi %,Konur,0.01574123836732385
2008-10,Atvinnuleysi %,Konur,0.02062786801660718
2008-11,Atvinnuleysi %,Konur,0.03164105178818559
2008-12,Atvinnuleysi %,Konur,0.04083327263456916
2009-01,Atvinnuleysi %,Konur,0.05368275225121219
2009-02,Atvinnuleysi %,Konur,0.06559253762984948
2009-03,Atvinnuleysi %,Konur,0.07186771252914988
2009-04,Atvinnuleysi %,Konur,0.07367677195957884
2009-05,Atvinnuleysi %,Konur,0.07350945258626598
2009-06,Atvinnuleysi %,Konur,0.07391149602562581
2009-07,Atvinnuleysi %,Konur,0.07624118195128445
2009-08,Atvinnuleysi %,Konur,0.07512311992546253
2009-09,Atvinnuleysi %,Konur,0.06738137998162949
2009-10,Atvinnuleysi %,Konur,0.06983535089042128
2009-11,Atvinnuleysi %,Konur,0.07250867115418888
2009-12,Atvinnuleysi %,Konur,0.07329010323129019
2010-01,Atvinnuleysi %,Konur,0.07912933930571109
2010-02,Atvinnuleysi %,Konur,0.08053738581256344
2010-03,Atvinnuleysi %,Konur,0.08097439945866697
2010-04,Atvinnuleysi %,Konur,0.08074884402841999
2010-05,Atvinnuleysi %,Konur,0.07721897123214798
2010-06,Atvinnuleysi %,Konur,0.07347684486456431
2010-07,Atvinnuleysi %,Konur,0.07543182280024385
2010-08,Atvinnuleysi %,Konur,0.07385106061230942
2010-09,Atvinnuleysi %,Konur,0.06947603432637968
2010-10,Atvinnuleysi %,Konur,0.0717687795915483
2010-11,Atvinnuleysi %,Konur,0.0720605388182413
2010-12,Atvinnuleysi %,Konur,0.07278598048419675
2011-01,Atvinnuleysi %,Konur,0.07650481597604723
2011-02,Atvinnuleysi %,Konur,0.07806581522733994
2011-03,Atvinnuleysi %,Konur,0.07846705111695873
2011-04,Atvinnuleysi %,Konur,0.07411053866695438
2011-05,Atvinnuleysi %,Konur,0.07101180041340695
2011-06,Atvinnuleysi %,Konur,0.0667344087387273
2011-07,Atvinnuleysi %,Konur,0.06802651447290968
2011-08,Atvinnuleysi %,Konur,0.07018676929971399
2011-09,Atvinnuleysi %,Konur,0.06847118611824494
2011-10,Atvinnuleysi %,Konur,0.07192349942258401
2011-11,Atvinnuleysi %,Konur,0.07344449764808608
2011-12,Atvinnuleysi %,Konur,0.07416351918675672
2012-01,Atvinnuleysi %,Konur,0.06810557542488009
2012-02,Atvinnuleysi %,Konur,0.0691461425767753
2012-03,Atvinnuleysi %,Konur,0.06911853602242128
2012-04,Atvinnuleysi %,Konur,0.06450007856282407
2012-05,Atvinnuleysi %,Konur,0.05912964778640923
2012-06,Atvinnuleysi %,Konur,0.05342422704087799
2012-07,Atvinnuleysi %,Konur,0.054458460200086996
2012-08,Atvinnuleysi %,Konur,0.05518934987721339
2012-09,Atvinnuleysi %,Konur,0.05424912689173458
2012-10,Atvinnuleysi %,Konur,0.05844314474988863
2012-11,Atvinnuleysi %,Konur,0.059722082513040856
2012-12,Atvinnuleysi %,Konur,0.06113618454043986
2013-01,Atvinnuleysi %,Konur,0.05867915795969314
2013-02,Atvinnuleysi %,Konur,0.05856253061795787
2013-03,Atvinnuleysi %,Konur,0.05731038132642545
2013-04,Atvinnuleysi %,Konur,0.05291699814372845
2013-05,Atvinnuleysi %,Konur,0.048931848954415526
2013-06,Atvinnuleysi %,Konur,0.04580488879101519
2013-07,Atvinnuleysi %,Konur,0.04711096923114702
2013-08,Atvinnuleysi %,Konur,0.0480756952779835
2013-09,Atvinnuleysi %,Konur,0.04446602200023942
2013-10,Atvinnuleysi %,Konur,0.04575845357569434
2013-11,Atvinnuleysi %,Konur,0.046444899023874574
2013-12,Atvinnuleysi %,Konur,0.046907936160310984
2014-01,Atvinnuleysi %,Konur,0.04947001356101071
2014-02,Atvinnuleysi %,Konur,0.04968858322630539
2014-03,Atvinnuleysi %,Konur,0.04923255942815981
2014-04,Atvinnuleysi %,Konur,0.047035069651471625
2014-05,Atvinnuleysi %,Konur,0.04352505541532666
2014-06,Atvinnuleysi %,Konur,0.03972342394158394
2014-07,Atvinnuleysi %,Konur,0.03808132868230154
2014-08,Atvinnuleysi %,Konur,0.038261175200532245
2014-09,Atvinnuleysi %,Konur,0.036246191665468046
2014-10,Atvinnuleysi %,Konur,0.03794088591034096
2014-11,Atvinnuleysi %,Konur,0.03827463754572397
2014-12,Atvinnuleysi %,Konur,0.038320244908824706
2015-01,Atvinnuleysi %,Konur,0.039822948213722884
2015-02,Atvinnuleysi %,Konur,0.04101429078886248
2015-03,Atvinnuleysi %,Konur,0.040769763557100755
2015-04,Atvinnuleysi %,Konur,0.03861161107242797
2015-05,Atvinnuleysi %,Konur,0.034533732500217386
2015-06,Atvinnuleysi %,Konur,0.03237850484283515
2015-07,Atvinnuleysi %,Konur,0.03248773990434098
2015-08,Atvinnuleysi %,Konur,0.0321904738148393
2015-09,Atvinnuleysi %,Konur,0.02939399004770416
2015-10,Atvinnuleysi %,Konur,0.030973865383329992
2015-11,Atvinnuleysi %,Konur,0.03157993336098808
2015-12,Atvinnuleysi %,Konur,0.03179754273504273
2016-01,Atvinnuleysi %,Konur,0.0328088470934356
2016-02,Atvinnuleysi %,Konur,0.032291434782039365
2016-03,Atvinnuleysi %,Konur,0.03070535098337824
2016-04,Atvinnuleysi %,Konur,0.02914387514427661
2016-05,Atvinnuleysi %,Konur,0.02640632043464851
2016-06,Atvinnuleysi %,Konur,0.024924174017735175
2016-07,Atvinnuleysi %,Konur,0.025466407914945293
2016-08,Atvinnuleysi %,Konur,0.025286341451450714
2016-09,Atvinnuleysi %,Konur,0.023438685208596714
2016-10,Atvinnuleysi %,Konur,0.024127632819867965
2016-11,Atvinnuleysi %,Konur,0.025148821230954816
2016-12,Atvinnuleysi %,Konur,0.027008989910886037
2017-01,Atvinnuleysi %,Konur,0.033968835226181486
2017-02,Atvinnuleysi %,Konur,0.0325329993994301
2017-03,Atvinnuleysi %,Konur,0.026013986013986013
2017-04,Atvinnuleysi %,Konur,0.023927433804499302
2017-05,Atvinnuleysi %,Konur,0.022057171241706384
2017-06,Atvinnuleysi %,Konur,0.021489539360764486
2017-07,Atvinnuleysi %,Konur,0.022429189340030697
2017-08,Atvinnuleysi %,Konur,0.022593040631893546
2017-09,Atvinnuleysi %,Konur,0.021166390337766697
2017-10,Atvinnuleysi %,Konur,0.021954060014371734
2017-11,Atvinnuleysi %,Konur,0.022831843041930724
2017-12,Atvinnuleysi %,Konur,0.023244300319330644
